,title,publisher,release_date,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Released on PS2
16447,Breath of Fire II,Capcom,1995-12-01,SNES,Role-Playing,0.0,0.0,0.36,0.0,0.36,False
16448,Breath of Fire II,Capcom,1995-12-01,GBA,Role-Playing,0.14,0.05,0.0,0.0,0.19,False
16449,LEGO Racers,LEGO Media,1999-12-17,N64,Racing,0.51,0.18,0.0,0.01,0.71,False
16450,LEGO Racers,LEGO Media,1999-12-17,PS,Racing,0.2,0.14,0.0,0.02,0.36,False
16457,ATV/Monster Truck Mayhem,"Destination Software, Inc",2007-07-15,DS,Racing,0.33,0.0,0.0,0.02,0.36,False
16458,Digging for Dinosaurs,Scholastic Inc.,2010-10-26,DS,Action,0.35,0.0,0.0,0.02,0.37,False
16459,Rapala Pro Fishing,Activision,2004-08-31,PS2,Sports,0.18,0.14,0.0,0.05,0.36,True
16460,Rapala Pro Fishing,Activision,2004-08-31,XB,Sports,0.12,0.03,0.0,0.01,0.16,False
16461,Rapala Pro Fishing,Activision,2004-08-31,GBA,Sports,0.04,0.02,0.0,0.0,0.06,False
16464,J-League Pro Soccer Club o Tsukurou '04,Sega,2004-06-24,PS2,Sports,0.0,0.0,0.36,0.0,0.36,True
16465,Dai-2-Ji Super Robot Taisen Z Saisei-hen,Namco Bandai Games,2012-04-05,PSP,Strategy,0.0,0.0,0.36,0.0,0.36,False
16466,Disney's The Haunted Mansion,TDK Mediactive,2003-10-14,PS2,Platform,0.18,0.14,0.0,0.05,0.36,True
16467,Disney's The Haunted Mansion,TDK Mediactive,2003-10-14,GC,Platform,0.08,0.02,0.0,0.0,0.1,False
16468,Disney's The Haunted Mansion,TDK Mediactive,2003-10-14,XB,Platform,0.07,0.02,0.0,0.0,0.09,False
16470,Dance Dance Revolution 3rdMix,Konami,2000-06-01,PS,Simulation,0.0,0.0,0.33,0.02,0.36,False
16471,Sentouchu: Densetsu no Shinobi to Survival Battle!,Namco Bandai Games,2013-10-17,3DS,Action,0.0,0.0,0.35,0.0,0.35,False
16472,Super Robot Taisen A,Banpresto,2001-09-21,GBA,Strategy,0.0,0.0,0.35,0.01,0.36,False
16473,Earth Defense Force 2025,D3Publisher,2014-02-18,PS3,Shooter,0.04,0.03,0.27,0.02,0.36,False
16474,Earth Defense Force 2025,D3Publisher,2014-02-18,X360,Shooter,0.06,0.04,0.05,0.01,0.15,False
16489,Boxer's Road,New,1995-09-08,PS,Fighting,0.0,0.0,0.33,0.02,0.36,False
16490,Frogs And Flies,Mattel Interactive,1982-01-01,2600,Action,0.33,0.02,0.0,0.0,0.36,False
16497,Toriko: Gourmet Survival!,Namco Bandai,2011-08-04,PSP,Role-Playing,0.0,0.0,0.36,0.0,0.36,False
16498,South Park Rally,Acclaim Entertainment,1999-11-30,PS,Racing,0.2,0.13,0.0,0.02,0.36,False
16499,South Park Rally,Acclaim Entertainment,1999-11-30,N64,Racing,0.16,0.04,0.0,0.0,0.2,False
16500,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,Konami,1994-12-16,SNES,Platform,0.0,0.0,0.36,0.0,0.36,False
16502,Arctic Thunder,Midway Games,2001-09-17,PS2,Racing,0.17,0.14,0.0,0.05,0.36,True
16503,Arctic Thunder,Midway Games,2001-09-17,XB,Racing,0.09,0.02,0.0,0.0,0.12,False
16505,NHL 2K10,2K Sports,2009-09-15,Wii,Sports,0.33,0.01,0.0,0.03,0.36,False
16506,NHL 2K10,2K Sports,2009-09-15,PS2,Sports,0.17,0.14,0.0,0.05,0.36,True
16507,NHL 2K10,2K Sports,2009-09-15,PS3,Sports,0.13,0.01,0.0,0.01,0.15,False
16508,NHL 2K10,2K Sports,2009-09-15,X360,Sports,0.11,0.02,0.0,0.01,0.15,False
16509,Wonder Pets! Save the Animals!,2K Play,2008-10-27,DS,Adventure,0.33,0.0,0.0,0.02,0.36,False
16511,Kinectimals: Now with Bears!,Microsoft Studios,2011-10-11,X360,Misc,0.27,0.06,0.0,0.03,0.36,False
16512,Harvest Moon: The Tale of Two Towns,Natsume,2011-11-01,DS,Simulation,0.27,0.06,0.22,0.03,0.58,False
16513,Harvest Moon: The Tale of Two Towns,Natsume,2011-11-01,3DS,Simulation,0.28,0.0,0.0,0.02,0.3,False
16514,J-League Pro Soccer Club o Tsukurou!,Sega,1999-09-30,DC,Sports,0.0,0.0,0.36,0.0,0.36,False
16519,Trauma Center: Under the Knife,Atlus,2005-10-04,DS,Simulation,0.3,0.01,0.02,0.03,0.37,False
16520,Shrek,TDK Mediactive,2001-11-14,XB,Platform,0.25,0.1,0.0,0.01,0.36,False
16522,Football Manager Handheld 2010,Sega,2009-10-30,PSP,Sports,0.0,0.26,0.0,0.09,0.36,False
16523,Dark Void,Capcom,2010-01-19,PS3,Action,0.18,0.12,0.0,0.06,0.36,False
16524,Dark Void,Capcom,2010-01-19,X360,Action,0.19,0.09,0.0,0.03,0.31,False
16525,Dark Void,Capcom,2010-01-19,PC,Action,0.0,0.01,0.0,0.0,0.02,False
16531,U-Sing,Mindscape,2009-11-06,Wii,Misc,0.0,0.32,0.0,0.03,0.36,False
16532,Backyard Baseball 2006,Atari,2005-03-16,GBA,Sports,0.25,0.09,0.0,0.01,0.35,False
16534,Press Your Luck 2010 Edition,Ubisoft,2009-10-27,Wii,Misc,0.33,0.0,0.0,0.03,0.36,False
16535,Press Your Luck 2010 Edition,Ubisoft,2009-10-27,DS,Misc,0.19,0.0,0.0,0.01,0.2,False
16546,Cabela's Outdoor Adventures (2006),Activision,2005-09-14,PS2,Sports,0.17,0.14,0.0,0.05,0.35,True
16548,Nicktoons: Unite!,THQ,2005-10-27,PS2,Adventure,0.34,0.01,0.0,0.06,0.41,True
16549,Nicktoons: Unite!,THQ,2005-10-27,GC,Adventure,0.27,0.07,0.0,0.01,0.35,False
16550,Nicktoons: Unite!,THQ,2005-10-27,DS,Adventure,0.1,0.0,0.0,0.01,0.11,False
16552,Suikoden V,Konami,2006-03-21,PS2,Role-Playing,0.08,0.06,0.19,0.02,0.35,True
16553,Picross 2,Nintendo,1996-10-19,GB,Puzzle,0.0,0.0,0.35,0.0,0.35,False
16559,Outlaw Golf 2,Global Star Software,2004-11-25,PS2,Sports,0.17,0.14,0.0,0.05,0.35,True
16560,Outlaw Golf 2,Global Star Software,2004-11-25,XB,Sports,0.15,0.04,0.0,0.01,0.21,False
16561,Momotarou Dentetsu 12,Hudson Soft,2003-12-11,PS2,Misc,0.0,0.0,0.35,0.0,0.35,True
16562,Skylanders SWAP Force,Activision,2013-11-22,Wii,Platform,1.32,0.83,0.0,0.2,2.34,False
16563,Skylanders SWAP Force,Activision,2013-11-22,X360,Platform,0.86,0.36,0.0,0.11,1.33,False
16564,Skylanders SWAP Force,Activision,2013-11-22,PS3,Platform,0.43,0.44,0.0,0.2,1.07,False
16565,Skylanders SWAP Force,Activision,2013-11-22,WiiU,Platform,0.4,0.15,0.0,0.06,0.6,False
16566,Skylanders SWAP Force,Activision,2013-11-22,PS4,Platform,0.2,0.12,0.0,0.05,0.37,False
16567,Skylanders SWAP Force,Activision,2013-11-22,XOne,Platform,0.22,0.06,0.0,0.02,0.31,False
16568,Skylanders SWAP Force,Activision,2013-11-22,3DS,Platform,0.1,0.12,0.0,0.02,0.24,False
16578,Dragon Ball Z: Extreme Butoden,Namco Bandai Games,2015-10-20,3DS,Fighting,0.12,0.03,0.16,0.02,0.33,False
16579,Batman: Rise of Sin Tzu,Ubisoft,2003-10-16,PS2,Action,0.17,0.13,0.0,0.05,0.35,True
16580,Batman: Rise of Sin Tzu,Ubisoft,2003-10-16,XB,Action,0.08,0.02,0.0,0.0,0.11,False
16581,Batman: Rise of Sin Tzu,Ubisoft,2003-10-16,GBA,Action,0.05,0.02,0.0,0.0,0.07,False
16582,Batman: Rise of Sin Tzu,Ubisoft,2003-10-16,GC,Action,0.05,0.01,0.0,0.0,0.06,False
16583,Disney's Tarzan: Return to the Jungle,Activision,2002-09-14,GBA,Action,0.25,0.09,0.0,0.01,0.35,False
16586,AMF Bowling World Lanes,Bethesda Softworks,2008-11-25,Wii,Sports,0.33,0.0,0.0,0.03,0.36,False
16589,Jikkyou Powerful Pro Yakyuu 13,Konami,2006-07-13,PS2,Sports,0.0,0.0,0.35,0.0,0.35,True
16594,Mega Man X3,Capcom,1995-11-30,SNES,Action,0.04,0.01,0.3,0.0,0.35,False
16596,Stunt Race FX,Nintendo,1994-01-01,SNES,Racing,0.0,0.0,0.35,0.0,0.35,False
16597,Command & Conquer: Red Alert 3 Ultimate Edition,Electronic Arts,2009-03-23,PS3,Strategy,0.14,0.17,0.0,0.06,0.37,False
16598,Bloody Roar 3,Activision,2001-06-25,PS2,Fighting,0.15,0.11,0.05,0.04,0.35,True
16599,WWE Crush Hour,THQ,2003-03-17,PS2,Racing,0.17,0.13,0.0,0.04,0.35,True
16600,WWE Crush Hour,THQ,2003-03-17,GC,Racing,0.06,0.02,0.0,0.0,0.08,False
16601,CSI: Deadly Intent - The Hidden Cases,Ubisoft,2009-10-27,DS,Adventure,0.16,0.16,0.0,0.04,0.35,False
16604,Persona 2: Eternal Punishment,Atlus,2000-12-22,PS,Role-Playing,0.03,0.02,0.28,0.02,0.35,False
16605,Persona 2: Eternal Punishment,Atlus,2000-12-22,PSP,Role-Playing,0.0,0.0,0.05,0.0,0.05,False
16606,Teenage Mutant Ninja Turtles: Smash-Up,Ubisoft,2009-09-22,Wii,Fighting,0.33,0.0,0.0,0.03,0.36,False
16607,Teenage Mutant Ninja Turtles: Smash-Up,Ubisoft,2009-09-22,PS2,Fighting,0.11,0.08,0.0,0.03,0.21,True
16608,Transformers: Dark of the Moon,Activision,2011-06-14,PS3,Action,0.11,0.19,0.0,0.07,0.37,False
16609,Transformers: Dark of the Moon,Activision,2011-06-14,X360,Action,0.13,0.13,0.0,0.03,0.29,False
16610,Transformers: Dark of the Moon,Activision,2011-06-14,3DS,Action,0.16,0.04,0.0,0.02,0.21,False
16611,Transformers: Dark of the Moon,Activision,2011-06-14,Wii,Action,0.1,0.07,0.0,0.02,0.18,False
16612,Star Wars: Flight of the Falcon,THQ,2003-11-18,GBA,Action,0.25,0.09,0.0,0.01,0.35,False
16614,Metal Gear Solid: The Twin Snakes,Konami,2004-03-09,GC,Action,0.3,0.08,0.07,0.01,0.47,False
16618,Dead to Rights: Retribution,Namco,2010-04-27,PS3,Shooter,0.1,0.12,0.02,0.05,0.28,False
16619,Dead to Rights: Retribution,Namco,2010-04-27,X360,Shooter,0.11,0.08,0.0,0.02,0.21,False
16622,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Square Enix,2011-09-15,Wii,Role-Playing,0.0,0.0,0.47,0.0,0.47,False
16623,Drakengard,Square Enix,2004-03-02,PS2,Role-Playing,0.19,0.15,0.26,0.05,0.65,True
16625,Heroes of Might and Magic V,Ubisoft,2006-05-24,PC,Strategy,0.0,0.03,0.0,0.01,0.04,False
16626,Jikkyou Powerful Pro Yakyuu 2000,Konami,2000-04-29,N64,Sports,0.0,0.0,0.29,0.06,0.35,False
16629,One Piece: Gigant Battle 2 Shin Sekai,Namco Bandai,2011-11-17,DS,Fighting,0.0,0.0,0.35,0.0,0.35,False
16632,The Operative: No One Lives Forever,Fox Interactive,2000-11-09,PS2,Shooter,0.07,0.05,0.0,0.02,0.14,True
16633,Top Gun,Blast! Entertainment Ltd,2007-10-05,PS3,Simulation,0.06,0.0,0.0,0.01,0.07,False
16634,Top Gun,Blast! Entertainment Ltd,2007-10-05,DS,Simulation,0.04,0.0,0.0,0.0,0.04,False
16636,Wasteland 2,Deep Silver,2014-09-19,PS4,Role-Playing,0.07,0.0,0.01,0.02,0.1,False
16637,Wasteland 2,Deep Silver,2014-09-19,PC,Role-Playing,0.02,0.06,0.0,0.01,0.1,False
16638,Wasteland 2,Deep Silver,2014-09-19,XOne,Role-Playing,0.04,0.01,0.0,0.0,0.05,False
16640,Def Jam Rapstar,Konami,2010-10-05,Wii,Misc,0.31,0.02,0.0,0.02,0.35,False
16641,Def Jam Rapstar,Konami,2010-10-05,PS3,Misc,0.25,0.05,0.0,0.03,0.33,False
16642,Def Jam Rapstar,Konami,2010-10-05,X360,Misc,0.25,0.03,0.0,0.02,0.29,False
16643,Resident Evil: Dead Aim,Capcom,2003-06-18,PS2,Action,0.17,0.13,0.0,0.04,0.35,True
16652,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,THQ,2003-09-24,PS2,Action,0.21,0.16,0.0,0.05,0.42,True
16653,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,THQ,2003-09-24,GBA,Action,0.25,0.09,0.0,0.01,0.35,False
16654,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,THQ,2003-09-24,GC,Action,0.09,0.02,0.0,0.0,0.11,False
16655,The Fairly Odd Parents: Shadow Showdown,THQ,2004-09-08,PS2,Platform,0.17,0.13,0.0,0.04,0.35,True
16656,The Fairly Odd Parents: Shadow Showdown,THQ,2004-09-08,GBA,Platform,0.25,0.09,0.0,0.01,0.34,False
16657,The Fairly Odd Parents: Shadow Showdown,THQ,2004-09-08,GC,Platform,0.16,0.04,0.0,0.01,0.2,False
16658,Saban's Power Rangers: Lightspeed Rescue,THQ,2000-09-26,N64,Action,0.29,0.06,0.0,0.0,0.36,False
16659,Saban's Power Rangers: Lightspeed Rescue,THQ,2000-09-26,PS,Action,0.19,0.13,0.0,0.02,0.35,False
16660,Xbox Music Mixer,Microsoft,2003-10-27,XB,Misc,0.26,0.08,0.0,0.01,0.35,False
16664,Tropico 4,Kalypso,2011-10-18,X360,Strategy,0.2,0.13,0.0,0.03,0.36,False
16665,Tropico 4,Kalypso,2011-10-18,PC,Strategy,0.1,0.13,0.0,0.04,0.27,False
16666,Chicken Shoot,"Destination Software, Inc",2007-07-05,Wii,Action,0.33,0.01,0.0,0.02,0.36,False
16667,Chicken Shoot,"Destination Software, Inc",2007-07-05,DS,Action,0.13,0.0,0.0,0.01,0.14,False
16668,Chicken Shoot,"Destination Software, Inc",2007-07-05,GBA,Action,0.03,0.01,0.0,0.0,0.04,False
16669,College Hoops 2K8,2K Sports,2007-11-19,PS2,Sports,0.17,0.13,0.0,0.04,0.35,True
16670,College Hoops 2K8,2K Sports,2007-11-19,X360,Sports,0.16,0.0,0.0,0.01,0.18,False
16671,College Hoops 2K8,2K Sports,2007-11-19,PS3,Sports,0.13,0.0,0.0,0.01,0.14,False
16672,Might & Magic Heroes VI,Ubisoft,2011-10-13,PC,Role-Playing,0.12,0.14,0.0,0.05,0.31,False
16673,Guitar Hero: Metallica,Activision,2009-04-14,Wii,Misc,0.41,0.43,0.0,0.1,0.95,False
16674,Guitar Hero: Metallica,Activision,2009-04-14,X360,Misc,0.52,0.21,0.0,0.07,0.81,False
16675,Guitar Hero: Metallica,Activision,2009-04-14,PS3,Misc,0.28,0.24,0.0,0.1,0.63,False
16676,Guitar Hero: Metallica,Activision,2009-04-14,PS2,Misc,0.17,0.13,0.0,0.04,0.35,True
16677,Guilty Gear X2,Sammy Corporation,2003-02-03,PS2,Fighting,0.09,0.07,0.16,0.02,0.35,True
16682,The Sims 4: Get Together,Electronic Arts,2015-12-08,PC,Simulation,0.05,0.13,0.0,0.01,0.19,False
16688,From TV Animation One Piece: Tobidase Kaizokudan!,Bandai,2001-08-02,PS,Role-Playing,0.0,0.0,0.32,0.02,0.35,False
16690,Hello Kitty Daily,Aspyr,2008-11-14,DS,Misc,0.32,0.0,0.0,0.03,0.35,False
16691,The Tale of Despereaux,Brash Entertainment,2008-12-02,PS2,Platform,0.17,0.13,0.0,0.04,0.35,True
16692,The Tale of Despereaux,Brash Entertainment,2008-12-02,DS,Platform,0.06,0.0,0.0,0.0,0.07,False
16693,The Tale of Despereaux,Brash Entertainment,2008-12-02,Wii,Platform,0.04,0.0,0.0,0.0,0.04,False
16694,Aggressive Inline,Acclaim Entertainment,2002-05-28,PS2,Sports,0.17,0.13,0.0,0.04,0.35,True
16695,Aggressive Inline,Acclaim Entertainment,2002-05-28,XB,Sports,0.05,0.01,0.0,0.0,0.06,False
16696,Aggressive Inline,Acclaim Entertainment,2002-05-28,GC,Sports,0.04,0.01,0.0,0.0,0.06,False
16697,Karaoke Revolution,Konami,2003-10-24,Wii,Misc,0.24,0.16,0.0,0.04,0.45,False
16698,Karaoke Revolution,Konami,2003-10-24,PS2,Misc,0.17,0.13,0.0,0.04,0.35,True
16699,Karaoke Revolution,Konami,2003-10-24,X360,Misc,0.12,0.0,0.0,0.01,0.12,False
16700,Karaoke Revolution,Konami,2003-10-24,PS3,Misc,0.07,0.03,0.0,0.01,0.11,False
16701,Karaoke Revolution,Konami,2003-10-24,XB,Misc,0.06,0.02,0.0,0.0,0.09,False
16705,Metal Arms: Glitch in the System,VU Games,2003-11-18,PS2,Shooter,0.17,0.13,0.0,0.04,0.35,True
16706,Metal Arms: Glitch in the System,VU Games,2003-11-18,XB,Shooter,0.13,0.04,0.0,0.01,0.17,False
16707,Metal Arms: Glitch in the System,VU Games,2003-11-18,GC,Shooter,0.08,0.02,0.0,0.0,0.1,False
16711,Jikkyou Powerful Pro Yakyuu 7,Konami,2000-07-06,PS2,Sports,0.0,0.0,0.35,0.0,0.35,True
16720,Rally Cross 2,989 Studios,1998-10-31,PS,Racing,0.19,0.13,0.0,0.02,0.35,False
16721,EverGrace,Agetec,2000-10-24,PS2,Role-Playing,0.1,0.08,0.15,0.03,0.35,True
16722,SpongeBob's Boating Bash,THQ,2010-03-02,Wii,Misc,0.25,0.07,0.0,0.03,0.35,False
16723,SpongeBob's Boating Bash,THQ,2010-03-02,DS,Misc,0.14,0.01,0.0,0.01,0.16,False
16724,Lunar 2: Eternal Blue Complete,Working Designs,2000-12-15,PS,Role-Playing,0.19,0.13,0.0,0.02,0.35,False
16725,Street Fighter Alpha: Warriors' Dreams,Capcom,1996-06-06,PS,Fighting,0.17,0.11,0.43,0.05,0.76,False
16726,Street Fighter Alpha: Warriors' Dreams,Capcom,1996-06-06,SAT,Fighting,0.0,0.0,0.35,0.0,0.35,False
16727,Rugrats: Royal Ransom,THQ,2002-11-16,PS2,Platform,0.17,0.13,0.0,0.04,0.35,True
16728,Rugrats: Royal Ransom,THQ,2002-11-16,GC,Platform,0.13,0.03,0.0,0.0,0.17,False
16740,One Piece: Pirate Warriors 3,Namco Bandai Games,2015-08-25,PS4,Action,0.08,0.22,0.1,0.05,0.45,False
16741,One Piece: Pirate Warriors 3,Namco Bandai Games,2015-08-25,PS3,Action,0.0,0.09,0.19,0.01,0.29,False
16742,One Piece: Pirate Warriors 3,Namco Bandai Games,2015-08-25,PSV,Action,0.0,0.07,0.13,0.02,0.22,False
16743,Yu-Gi-Oh! 5D's Tag Force 5,Konami,2010-10-26,PSP,Strategy,0.13,0.05,0.14,0.03,0.35,False
16744,Charlie and the Chocolate Factory,Global Star Software,2005-07-11,PS2,Adventure,0.17,0.13,0.0,0.04,0.35,True
16745,Charlie and the Chocolate Factory,Global Star Software,2005-07-11,GBA,Adventure,0.22,0.08,0.0,0.01,0.3,False
16746,Charlie and the Chocolate Factory,Global Star Software,2005-07-11,GC,Adventure,0.14,0.04,0.0,0.0,0.18,False
16747,Charlie and the Chocolate Factory,Global Star Software,2005-07-11,XB,Adventure,0.08,0.02,0.0,0.0,0.11,False
16754,Naruto Shippuden: Ultimate Ninja Impact,Namco Bandai,2011-10-18,PSP,Fighting,0.09,0.07,0.15,0.04,0.35,False
16765,Risk / Battleship / Clue,DSI Games,2005-08-21,GBA,Misc,0.25,0.09,0.0,0.01,0.34,False
16777,SD Gundam G Generation World,Namco Bandai,2011-02-24,PSP,Strategy,0.0,0.0,0.34,0.0,0.34,False
16778,SD Gundam G Generation World,Namco Bandai,2011-02-24,Wii,Strategy,0.0,0.0,0.05,0.0,0.05,False
16789,Racquet Sports,Ubisoft,2010-09-14,PS3,Sports,0.11,0.17,0.0,0.06,0.35,False
16790,Racquet Sports,Ubisoft,2010-09-14,Wii,Sports,0.14,0.09,0.0,0.02,0.26,False
16792,The Wild Thornberrys Movie,THQ,2002-11-13,GBA,Platform,0.25,0.09,0.0,0.01,0.34,False
16793,High School Musical 3: Senior Year DANCE!,Disney Interactive Studios,2008-10-28,Wii,Misc,0.68,0.49,0.0,0.13,1.31,False
16794,High School Musical 3: Senior Year DANCE!,Disney Interactive Studios,2008-10-28,PS2,Misc,0.17,0.13,0.0,0.04,0.34,True
16795,High School Musical 3: Senior Year DANCE!,Disney Interactive Studios,2008-10-28,X360,Misc,0.18,0.0,0.0,0.01,0.2,False
16796,Dynasty Warriors 5 Empires,KOEI,2006-03-28,PS2,Action,0.11,0.09,0.12,0.03,0.34,True
16797,Dynasty Warriors 5 Empires,KOEI,2006-03-28,X360,Action,0.11,0.01,0.0,0.01,0.13,False
16798,Odin Sphere: Leifthrasir,Atlus,2016-06-07,PS4,Role-Playing,0.06,0.03,0.07,0.02,0.18,False
16799,Odin Sphere: Leifthrasir,Atlus,2016-06-07,PSV,Role-Playing,0.02,0.03,0.08,0.02,0.15,False
16800,Odin Sphere: Leifthrasir,Atlus,2016-06-07,PS3,Role-Playing,0.01,0.02,0.03,0.01,0.06,False
16802,FIFA Street 3,EA Sports BIG,2008-02-18,PS3,Sports,0.08,0.18,0.0,0.06,0.33,False
16803,FIFA Street 3,EA Sports BIG,2008-02-18,X360,Sports,0.12,0.14,0.0,0.03,0.3,False
16804,FIFA Street 3,EA Sports BIG,2008-02-18,DS,Sports,0.07,0.02,0.0,0.01,0.09,False
16807,Classic NES Series: Ice Climber,Nintendo,2004-06-02,GBA,Platform,0.1,0.04,0.2,0.01,0.34,False
16808,Battalion Wars 2,Nintendo,2007-10-29,Wii,Strategy,0.22,0.03,0.08,0.02,0.35,False
16809,Danganronpa: Trigger Happy Havoc,NIS America,2014-02-11,PSV,Misc,0.14,0.07,0.15,0.06,0.41,False
16810,Danganronpa: Trigger Happy Havoc,NIS America,2014-02-11,PSP,Misc,0.0,0.0,0.24,0.0,0.24,False
16835,Xenosaga Episode III: Also sprach Zarathustra,Namco,2006-08-29,PS2,Role-Playing,0.09,0.07,0.18,0.02,0.37,True
16837,Driver 2 Advance,Atari,2002-10-22,GBA,Action,0.25,0.09,0.0,0.01,0.34,False
16838,Freeway,Activision,1981-01-01,2600,Action,0.32,0.02,0.0,0.0,0.34,False
16839,DanceDanceRevolution,Konami,2010-11-16,Wii,Simulation,0.29,0.04,0.0,0.02,0.36,False
16840,DanceDanceRevolution,Konami,2010-11-16,PS3,Simulation,0.12,0.05,0.0,0.02,0.2,False
16841,DanceDanceRevolution,Konami,2010-11-16,X360,Simulation,0.08,0.0,0.0,0.01,0.08,False
16842,Monster Rancher 4,Tecmo,2003-11-13,PS2,Simulation,0.08,0.06,0.19,0.02,0.34,True
16844,F.E.A.R.,Vivendi Games,2006-10-31,PS3,Shooter,0.18,0.27,0.0,0.1,0.55,False
16845,F.E.A.R.,Vivendi Games,2006-10-31,X360,Shooter,0.28,0.03,0.0,0.03,0.34,False
16849,Smart Girl's Party Game,UFO Interactive,2008-10-23,DS,Misc,0.31,0.0,0.0,0.02,0.34,False
16850,Lord of Arcana,Square Enix,2011-01-25,PSP,Role-Playing,0.07,0.04,0.17,0.03,0.31,False
16851,Spy Hunter,Midway Games,2002-03-10,PS2,Racing,1.13,0.32,0.0,0.22,1.67,True
16852,Spy Hunter,Midway Games,2002-03-10,XB,Racing,0.25,0.07,0.0,0.01,0.34,False
16853,Spy Hunter,Midway Games,2002-03-10,GC,Racing,0.16,0.04,0.0,0.01,0.2,False
16858,Dynasty Warriors 6 Empires,KOEI,2009-06-23,PS3,Action,0.14,0.03,0.15,0.02,0.34,False
16859,Dynasty Warriors 6 Empires,KOEI,2009-06-23,X360,Action,0.16,0.02,0.04,0.02,0.24,False
16861,The King of Fighters XIV,Atlus,2016-08-23,PS4,Fighting,0.04,0.01,0.03,0.01,0.09,False
16863,Herbie: Fully Loaded,Buena Vista,2005-07-12,GBA,Racing,0.24,0.09,0.0,0.01,0.34,False
16870,My Baby Boy,SouthPeak Interactive,2008-11-04,DS,Simulation,0.3,0.02,0.0,0.03,0.34,False
16880,Football Manager Handheld 2008,Sega,2007-11-30,PSP,Sports,0.0,0.34,0.0,0.0,0.34,False
16889,Dragon Ball Heroes: Ultimate Mission 2,Namco Bandai Games,2014-08-07,3DS,Strategy,0.0,0.0,0.31,0.0,0.31,False
16895,Imagine: Movie Star,Ubisoft,2008-11-18,DS,Simulation,0.31,0.0,0.0,0.02,0.34,False
16899,Puzzle Quest: Challenge of the Warlords,D3 Publisher,2007-03-20,DS,Puzzle,0.28,0.01,0.03,0.02,0.34,False
16900,Puzzle Quest: Challenge of the Warlords,D3 Publisher,2007-03-20,Wii,Puzzle,0.26,0.0,0.0,0.02,0.29,False
16901,Puzzle Quest: Challenge of the Warlords,D3 Publisher,2007-03-20,PS2,Puzzle,0.06,0.05,0.0,0.02,0.12,True
16902,Puzzle Quest: Challenge of the Warlords,D3 Publisher,2007-03-20,PSP,Puzzle,0.01,0.0,0.0,0.0,0.02,False
16903,Bejeweled 3,PopCap Games,2011-11-15,DS,Puzzle,0.32,0.02,0.0,0.03,0.36,False
16904,Bejeweled 3,PopCap Games,2011-11-15,PS3,Puzzle,0.13,0.0,0.0,0.01,0.14,False
16905,Bejeweled 3,PopCap Games,2011-11-15,X360,Puzzle,0.13,0.0,0.0,0.01,0.14,False
16906,Bejeweled 3,PopCap Games,2011-11-15,PC,Puzzle,0.02,0.05,0.0,0.01,0.08,False
16913,Fade to Black,Electronic Arts,1996-06-24,PS,Action,0.19,0.13,0.0,0.02,0.34,False
16914,MXRider,Infogrames,2001-10-30,PS2,Racing,0.16,0.13,0.0,0.04,0.34,True
16936,World Championship Poker 2: Featuring Howard Lederer,Crave Entertainment,2005-11-08,PS2,Misc,0.16,0.13,0.0,0.04,0.34,True
16937,World Championship Poker 2: Featuring Howard Lederer,Crave Entertainment,2005-11-08,PSP,Misc,0.12,0.0,0.0,0.01,0.14,False
16938,World Championship Poker 2: Featuring Howard Lederer,Crave Entertainment,2005-11-08,XB,Misc,0.07,0.02,0.0,0.0,0.09,False
16939,Harry Potter and the Deathly Hallows - Part 2,Electronic Arts,2011-07-12,Wii,Action,0.18,0.14,0.0,0.03,0.35,False
16940,Harry Potter and the Deathly Hallows - Part 2,Electronic Arts,2011-07-12,X360,Action,0.19,0.12,0.0,0.03,0.34,False
16941,Harry Potter and the Deathly Hallows - Part 2,Electronic Arts,2011-07-12,PS3,Action,0.14,0.15,0.0,0.05,0.34,False
16942,Harry Potter and the Deathly Hallows - Part 2,Electronic Arts,2011-07-12,DS,Action,0.12,0.1,0.0,0.02,0.24,False
16943,Harry Potter and the Deathly Hallows - Part 2,Electronic Arts,2011-07-12,PC,Action,0.05,0.04,0.0,0.01,0.1,False
16945,Sengoku Musou 3 Z,Tecmo Koei,2011-02-10,PS3,Action,0.0,0.0,0.33,0.0,0.33,False
16954,NCAA Basketball 10,Electronic Arts,2009-11-17,PS3,Sports,0.31,0.0,0.0,0.03,0.33,False
16955,NCAA Basketball 10,Electronic Arts,2009-11-17,X360,Sports,0.3,0.0,0.0,0.02,0.32,False
16956,Tokyo Highway Battle,Crave Entertainment,1996-09-30,PS,Racing,0.06,0.04,0.21,0.02,0.33,False
16958,Untold Legends: The Warriors Code,Sony Online Entertainment,2006-03-28,PSP,Role-Playing,0.14,0.12,0.0,0.08,0.33,False
16959,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,Sega,2010-01-12,PS3,Sports,0.09,0.2,0.0,0.07,0.35,False
